1.19374 0.196459 0.182456 0.0140031
1.19607 0.200898 0.186898 0.0140002
1.19841 0.200912 0.186915 0.0139973
1.20075 0.192677 0.178684 0.0139934
1.20309 0.202402 0.188411 0.0139907
1.20543 0.197935 0.183948 0.0139874
1.20776 0.198014 0.184029 0.0139842
1.2101 0.202 0.188018 0.0139815
1.21244 0.194183 0.180205 0.0139778
1.21478 0.200459 0.186484 0.0139749
1.21712 0.1989 0.184928 0.0139719
1.21945 0.19492 0.180952 0.0139683
1.22179 0.202041 0.188075 0.0139657
1.22413 0.197922 0.18396 0.0139625
1.22647 0.200579 0.18662 0.0139597
1.22881 0.192511 0.178555 0.0139559
1.23114 0.200395 0.186442 0.0139531
1.23348 0.199299 0.185349 0.0139501
1.23582 0.195942 0.181995 0.0139468
1.23816 0.19997 0.186026 0.013944
1.24049 0.1985 0.184559 0.013941
1.24283 0.198491 0.184553 0.013938
1.24517 0.197714 0.183779 0.0139349
1.24751 0.197773 0.183841 0.0139318
1.24985 0.200913 0.186984 0.013929
1.25218 0.193338 0.179413 0.0139252
1.25452 0.199673 0.185751 0.013922
1.25686 0.199896 0.185977 0.0139188
1.2592 0.195001 0.181086 0.0139151
1.26154 0.201695 0.187782 0.0139122
1.26387 0.197584 0.183675 0.0139089
1.26621 0.199778 0.185872 0.0139058
1.26855 0.192114 0.178212 0.0139018
1.27089 0.200676 0.186777 0.0138989
1.27323 0.20011 0.186214 0.0138959
1.27556 0.195459 0.181567 0.0138923
1.2779 0.200024 0.186134 0.0138894
1.28024 0.196804 0.182918 0.013886
1.28258 0.198916 0.185033 0.0138829
1.28491 0.19695 0.18307 0.0138796
1.28725 0.197652 0.183776 0.0138764
1.28959 0.200616 0.186743 0.0138735
1.29193 0.194429 0.180559 0.0138699
1.29427 0.201209 0.187342 0.0138672
1.2966 0.19606 0.182197 0.0138637
1.29894 0.194318 0.180457 0.0138602
1.30128 0.202447 0.18859 0.0138576
1.30362 0.197143 0.183289 0.0138544
1.30596 0.200557 0.186705 0.0138516
